Num Threads    Batch Size     Epochs         Patience       Undirected     Bidirectional  GNN            # Layers       seed           F1 Val         ROC Val        F1 Test        ROC Test       ts            
2              2              1000           10             0              1              SAGE           2              6              0.853          0.864          0.886          0.898          Oct29-05:53:23
2              2              1000           10             0              1              SAGE           2              68             0.829          0.885          0.800          0.882          Oct29-05:53:23
2              2              1000           10             0              1              SAGE           2              81             0.827          0.859          0.822          0.847          Oct29-05:53:23
2              2              1000           10             0              1              SAGE           2              99             0.829          0.870          0.868          0.928          Oct29-05:53:23
2              2              1000           10             0              1              SAGE           2              18             0.838          0.876          0.816          0.853          Oct29-05:53:23
2              2              1000           10             0              1              SAGE           2              23             0.827          0.882          0.831          0.838          Oct29-05:53:23
2              2              1000           10             0              1              SAGE           2              89             0.877          0.860          0.831          0.855          Oct29-05:53:23
2              2              1000           10             0              1              SAGE           2              27             0.877          0.899          0.817          0.892          Oct29-05:53:23
2              2              1000           10             0              1              SAGE           2              42             0.806          0.895          0.812          0.866          Oct29-05:53:23
2              2              1000           10             0              1              SAGE           2              6              0.794          0.861          0.783          0.925          Oct29-05:53:23
2              2              1000           10             0              1              SAGE           2              68             0.833          0.870          0.800          0.900          Oct29-05:53:23
2              2              1000           10             0              1              SAGE           2              17             0.824          0.883          0.810          0.855          Oct29-05:53:23
2              2              1000           10             0              1              SAGE           2              81             0.829          0.921          0.892          0.957          Oct29-05:53:23
2              2              1000           10             0              1              SAGE           2              99             0.853          0.910          0.857          0.892          Oct29-05:53:23
2              2              1000           10             0              1              SAGE           2              18             0.841          0.874          0.849          0.909          Oct29-05:53:23
2              2              1000           10             0              1              SAGE           2              17             0.853          0.904          0.773          0.862          Oct29-05:53:23
2              2              1000           10             0              1              SAGE           2              23             0.845          0.887          0.895          0.961          Oct29-05:53:23
2              2              1000           10             0              1              SAGE           2              6              0.812          0.853          0.816          0.839          Oct29-05:53:23
2              2              1000           10             0              1              SAGE           2              89             0.868          0.909          0.778          0.801          Oct29-05:53:23
2              2              1000           10             0              1              SAGE           2              27             0.853          0.874          0.877          0.962          Oct29-05:53:23
2              2              1000           10             0              1              SAGE           2              68             0.822          0.871          0.789          0.847          Oct29-05:53:23
2              2              1000           10             0              1              SAGE           2              81             0.824          0.866          0.849          0.934          Oct29-05:53:23
2              2              1000           10             0              1              SAGE           2              27             0.794          0.832          0.805          0.812          Oct29-05:53:23
2              2              1000           10             0              1              SAGE           2              17             0.897          0.939          0.806          0.863          Oct29-05:53:23
2              2              1000           10             0              1              SAGE           2              18             0.812          0.881          0.831          0.841          Oct29-05:53:23
2              2              1000           10             0              1              SAGE           2              6              0.892          0.903          0.769          0.838          Oct29-05:53:23
2              2              1000           10             0              1              SAGE           2              42             0.868          0.913          0.897          0.959          Oct29-05:53:23
2              2              1000           10             0              1              SAGE           2              99             0.853          0.908          0.846          0.872          Oct29-05:53:23
2              2              1000           10             0              1              SAGE           2              81             0.845          0.864          0.773          0.778          Oct29-05:53:23
2              2              1000           10             0              1              SAGE           2              68             0.849          0.860          0.900          0.934          Oct29-05:53:23
2              2              1000           10             0              1              SAGE           2              89             0.789          0.834          0.815          0.878          Oct29-05:53:23
2              2              1000           10             0              1              SAGE           2              18             0.838          0.860          0.778          0.834          Oct29-05:53:23
2              2              1000           10             0              1              SAGE           2              23             0.892          0.954          0.805          0.827          Oct29-05:53:23
2              2              1000           10             0              1              SAGE           2              99             0.857          0.923          0.816          0.844          Oct29-05:53:23
2              2              1000           10             0              1              SAGE           2              42             0.895          0.909          0.789          0.875          Oct29-05:53:23
2              2              1000           10             0              1              SAGE           2              18             0.845          0.876          0.827          0.880          Oct29-05:53:23
2              2              1000           10             0              1              SAGE           2              23             0.817          0.863          0.842          0.877          Oct29-05:53:23
