Num Threads    Batch Size     Epochs         Patience       Undirected     Bidirectional  GNN            # Layers       seed           F1 Val         ROC Val        F1 Test        ROC Test       ts            
2              2              1000           20             0              0              SAGE           2              89             0.835          0.876          0.845          0.837          Oct30-18:52:51
2              2              1000           20             0              0              SAGE           2              81             0.873          0.911          0.897          0.915          Oct30-18:52:51
2              2              1000           20             0              0              SAGE           2              17             0.821          0.842          0.865          0.914          Oct30-18:52:52
2              2              1000           20             0              0              SAGE           2              27             0.822          0.896          0.773          0.837          Oct30-18:52:51
2              2              1000           20             0              0              SAGE           2              23             0.840          0.923          0.875          0.871          Oct30-18:52:51
2              2              1000           20             0              0              SAGE           2              18             0.713          0.755          0.841          0.916          Oct30-18:52:51
2              2              1000           20             0              0              SAGE           2              42             0.795          0.864          0.916          0.930          Oct30-18:52:51
2              2              1000           20             0              0              SAGE           2              99             0.831          0.847          0.902          0.944          Oct30-18:52:51
2              2              1000           20             0              0              SAGE           2              89             0.835          0.856          0.897          0.875          Oct30-18:52:51
2              2              1000           20             0              0              SAGE           2              81             0.764          0.860          0.814          0.830          Oct30-18:52:51
2              2              1000           20             0              0              SAGE           2              17             0.785          0.841          0.833          0.855          Oct30-18:52:52
2              2              1000           20             0              0              SAGE           2              23             0.780          0.851          0.892          0.922          Oct30-18:52:51
2              2              1000           20             0              0              SAGE           2              68             0.868          0.911          0.846          0.885          Oct30-18:52:51
2              2              1000           20             0              0              SAGE           2              6              0.875          0.928          0.905          0.957          Oct30-18:52:51
2              2              1000           20             0              0              SAGE           2              18             0.769          0.845          0.833          0.845          Oct30-18:52:51
2              2              1000           20             0              0              SAGE           2              89             0.756          0.714          0.782          0.797          Oct30-18:52:51
2              2              1000           20             0              0              SAGE           2              99             0.769          0.810          0.875          0.925          Oct30-18:52:51
2              2              1000           20             0              0              SAGE           2              6              0.819          0.828          0.902          0.911          Oct30-18:52:51
2              2              1000           20             0              0              SAGE           2              42             0.878          0.900          0.789          0.809          Oct30-18:52:51
2              2              1000           20             0              0              SAGE           2              68             0.707          0.751          0.805          0.890          Oct30-18:52:51
