Num Threads    Batch Size     Epochs         Patience       Undirected     Bidirectional  GNN            # Layers       seed           F1 Val         ROC Val        F1 Test        ROC Test       ts            
2              2              1000           20             0              0              GIN            1              27             0.765          0.776          0.837          0.796          Oct30-09:57:35
2              2              1000           20             0              0              GIN            1              23             0.753          0.847          0.805          0.790          Oct30-09:57:36
2              2              1000           20             0              0              GIN            1              89             0.831          0.882          0.854          0.887          Oct30-09:57:35
2              2              1000           20             0              0              GIN            1              99             0.747          0.762          0.825          0.867          Oct30-09:57:35
2              2              1000           20             0              0              GIN            1              17             0.785          0.868          0.756          0.783          Oct30-09:57:35
2              2              1000           20             0              0              GIN            1              6              0.789          0.825          0.861          0.897          Oct30-09:57:35
2              2              1000           20             0              0              GIN            1              89             0.706          0.686          0.711          0.798          Oct30-09:57:35
2              2              1000           20             0              0              GIN            1              81             0.835          0.905          0.881          0.921          Oct30-09:57:35
2              2              1000           20             0              0              GIN            1              18             0.765          0.784          0.857          0.910          Oct30-09:57:35
2              2              1000           20             0              0              GIN            1              68             0.810          0.874          0.795          0.838          Oct30-09:57:35
2              2              1000           20             0              0              GIN            1              6              0.831          0.858          0.829          0.796          Oct30-09:57:35
2              2              1000           20             0              0              GIN            1              27             0.789          0.837          0.853          0.912          Oct30-09:57:35
2              2              1000           20             0              0              GIN            1              42             0.779          0.826          0.892          0.900          Oct30-09:57:35
2              2              1000           20             0              0              GIN            1              18             0.779          0.833          0.815          0.871          Oct30-09:57:35
2              2              1000           20             0              0              GIN            1              81             0.800          0.859          0.795          0.823          Oct30-09:57:35
2              2              1000           20             0              0              GIN            1              6              0.750          0.768          0.747          0.813          Oct30-09:57:35
2              2              1000           20             0              0              GIN            1              99             0.892          0.859          0.825          0.836          Oct30-09:57:35
2              2              1000           20             0              0              GIN            1              27             0.712          0.746          0.800          0.898          Oct30-09:57:35
2              2              1000           20             0              0              GIN            1              99             0.685          0.765          0.711          0.759          Oct30-09:57:35
2              2              1000           20             0              0              GIN            1              23             0.875          0.925          0.821          0.841          Oct30-09:57:36
