Num Threads    Batch Size     Epochs         Patience       Undirected     Bidirectional  GNN            # Layers       seed           F1 Val         ROC Val        F1 Test        ROC Test       ts            
2              2              1000           20             1              0              SAGE           2              89             0.838          0.903          0.829          0.852          Oct30-19:42:01
2              2              1000           20             1              0              SAGE           2              68             0.835          0.843          0.897          0.918          Oct30-19:42:01
2              2              1000           20             1              0              SAGE           2              23             0.800          0.848          0.835          0.898          Oct30-19:42:01
2              2              1000           20             1              0              SAGE           2              18             0.779          0.859          0.857          0.898          Oct30-19:42:01
2              2              1000           20             1              0              SAGE           2              42             0.737          0.766          0.927          0.912          Oct30-19:42:01
2              2              1000           20             1              0              SAGE           2              81             0.861          0.908          0.861          0.937          Oct30-19:42:01
2              2              1000           20             1              0              SAGE           2              99             0.785          0.794          0.829          0.891          Oct30-19:42:01
2              2              1000           20             1              0              SAGE           2              17             0.835          0.889          0.831          0.842          Oct30-19:42:01
2              2              1000           20             1              0              SAGE           2              89             0.779          0.759          0.815          0.850          Oct30-19:42:01
2              2              1000           20             1              0              SAGE           2              18             0.699          0.744          0.881          0.938          Oct30-19:42:01
2              2              1000           20             1              0              SAGE           2              99             0.819          0.845          0.878          0.863          Oct30-19:42:01
2              2              1000           20             1              0              SAGE           2              68             0.837          0.903          0.872          0.937          Oct30-19:42:01
2              2              1000           20             1              0              SAGE           2              81             0.773          0.879          0.810          0.815          Oct30-19:42:01
2              2              1000           20             1              0              SAGE           2              27             0.877          0.909          0.900          0.946          Oct30-19:42:01
2              2              1000           20             1              0              SAGE           2              17             0.810          0.834          0.805          0.827          Oct30-19:42:01
2              2              1000           20             1              0              SAGE           2              6              0.886          0.942          0.902          0.958          Oct30-19:42:01
2              2              1000           20             1              0              SAGE           2              18             0.790          0.866          0.847          0.851          Oct30-19:42:01
2              2              1000           20             1              0              SAGE           2              89             0.864          0.884          0.847          0.872          Oct30-19:42:01
2              2              1000           20             1              0              SAGE           2              23             0.872          0.926          0.861          0.866          Oct30-19:42:01
2              2              1000           20             1              0              SAGE           2              17             0.756          0.798          0.857          0.865          Oct30-19:42:01
2              2              1000           20             1              0              SAGE           2              42             0.872          0.913          0.727          0.797          Oct30-19:42:01
2              2              1000           20             1              0              SAGE           2              27             0.809          0.937          0.768          0.786          Oct30-19:42:01
2              2              1000           20             1              0              SAGE           2              6              0.825          0.855          0.902          0.903          Oct30-19:42:01
2              2              1000           20             1              0              SAGE           2              99             0.754          0.855          0.753          0.769          Oct30-19:42:01
2              2              1000           20             1              0              SAGE           2              68             0.821          0.889          0.805          0.859          Oct30-19:42:01
2              2              1000           20             1              0              SAGE           2              27             0.736          0.729          0.857          0.824          Oct30-19:42:01
2              2              1000           20             1              0              SAGE           2              23             0.840          0.864          0.872          0.869          Oct30-19:42:01
2              2              1000           20             1              0              SAGE           2              68             0.637          0.674          0.795          0.878          Oct30-19:42:01
2              2              1000           20             1              0              SAGE           2              23             0.750          0.812          0.818          0.882          Oct30-19:42:01
2              2              1000           20             1              0              SAGE           2              6              0.883          0.925          0.867          0.902          Oct30-19:42:01
2              2              1000           20             1              0              SAGE           2              27             0.795          0.895          0.857          0.899          Oct30-19:42:01
2              2              1000           20             1              0              SAGE           2              27             0.720          0.731          0.880          0.916          Oct30-19:42:01
2              2              1000           20             1              0              SAGE           2              23             0.838          0.946          0.835          0.873          Oct30-19:42:01
2              2              1000           20             1              0              SAGE           2              6              0.878          0.890          0.795          0.894          Oct30-19:42:01
2              2              1000           20             1              0              SAGE           2              68             0.900          0.955          0.815          0.806          Oct30-19:42:01
2              2              1000           20             1              0              SAGE           2              27             0.886          0.922          0.782          0.793          Oct30-19:42:01
2              2              1000           20             1              0              SAGE           2              68             0.814          0.909          0.817          0.885          Oct30-19:42:01
