Num Threads    Batch Size     Epochs         Patience       Undirected     Bidirectional  GNN            # Layers       seed           F1 Val         ROC Val        F1 Test        ROC Test       ts            
2              2              1000           20             0              1              SAGE           2              6              0.829          0.901          0.902          0.901          Oct30-19:14:06
2              2              1000           20             0              1              SAGE           2              68             0.828          0.892          0.850          0.898          Oct30-19:14:06
2              2              1000           20             0              1              SAGE           2              23             0.895          0.929          0.805          0.821          Oct30-19:14:06
2              2              1000           20             0              1              SAGE           2              17             0.787          0.866          0.795          0.816          Oct30-19:14:07
2              2              1000           20             0              1              SAGE           2              23             0.795          0.894          0.886          0.913          Oct30-19:14:06
2              2              1000           20             0              1              SAGE           2              68             0.759          0.884          0.795          0.879          Oct30-19:14:06
2              2              1000           20             0              1              SAGE           2              42             0.785          0.837          0.886          0.940          Oct30-19:14:06
2              2              1000           20             0              1              SAGE           2              99             0.843          0.907          0.883          0.927          Oct30-19:14:06
2              2              1000           20             0              1              SAGE           2              18             0.853          0.885          0.805          0.826          Oct30-19:14:07
2              2              1000           20             0              1              SAGE           2              17             0.759          0.792          0.886          0.875          Oct30-19:14:07
2              2              1000           20             0              1              SAGE           2              27             0.974          0.996          0.795          0.863          Oct30-19:14:06
2              2              1000           20             0              1              SAGE           2              23             0.766          0.796          0.824          0.874          Oct30-19:14:06
2              2              1000           20             0              1              SAGE           2              81             0.857          0.915          0.854          0.908          Oct30-19:14:07
2              2              1000           20             0              1              SAGE           2              68             0.674          0.715          0.828          0.883          Oct30-19:14:06
2              2              1000           20             0              1              SAGE           2              42             0.747          0.854          0.773          0.838          Oct30-19:14:06
2              2              1000           20             0              1              SAGE           2              27             0.705          0.750          0.864          0.810          Oct30-19:14:06
2              2              1000           20             0              1              SAGE           2              6              0.872          0.903          0.842          0.894          Oct30-19:14:06
2              2              1000           20             0              1              SAGE           2              89             0.895          0.934          0.854          0.933          Oct30-19:14:06
2              2              1000           20             0              1              SAGE           2              23             0.857          0.892          0.805          0.846          Oct30-19:14:06
2              2              1000           20             0              1              SAGE           2              81             0.759          0.851          0.828          0.820          Oct30-19:14:07
2              2              1000           20             0              1              SAGE           2              6              0.840          0.919          0.791          0.840          Oct30-19:14:06
2              2              1000           20             0              1              SAGE           2              68             0.875          0.932          0.795          0.787          Oct30-19:14:06
2              2              1000           20             0              1              SAGE           2              89             0.744          0.732          0.791          0.797          Oct30-19:14:06
2              2              1000           20             0              1              SAGE           2              68             0.795          0.871          0.813          0.849          Oct30-19:14:06
2              2              1000           20             0              1              SAGE           2              6              0.804          0.899          0.874          0.962          Oct30-19:14:06
2              2              1000           20             0              1              SAGE           2              99             0.861          0.913          0.846          0.900          Oct30-19:14:06
2              2              1000           20             0              1              SAGE           2              27             0.853          0.912          0.838          0.847          Oct30-19:14:06
2              2              1000           20             0              1              SAGE           2              89             0.909          0.896          0.840          0.898          Oct30-19:14:06
2              2              1000           20             0              1              SAGE           2              99             0.815          0.877          0.857          0.917          Oct30-19:14:06
2              2              1000           20             0              1              SAGE           2              27             0.688          0.705          0.843          0.913          Oct30-19:14:06
2              2              1000           20             0              1              SAGE           2              6              0.854          0.883          0.914          0.920          Oct30-19:14:06
2              2              1000           20             0              1              SAGE           2              99             0.769          0.822          0.878          0.911          Oct30-19:14:06
2              2              1000           20             0              1              SAGE           2              6              0.840          0.881          0.851          0.866          Oct30-19:14:06
2              2              1000           20             0              1              SAGE           2              27             0.861          0.900          0.786          0.780          Oct30-19:14:06
2              2              1000           20             0              1              SAGE           2              99             0.723          0.785          0.864          0.845          Oct30-19:14:06
2              2              1000           20             0              1              SAGE           2              99             0.831          0.855          0.773          0.809          Oct30-19:14:06
2              2              1000           20             0              1              SAGE           2              6              0.878          0.925          0.815          0.846          Oct30-19:14:06
