Num Threads    Batch Size     Epochs         Patience       Undirected     Bidirectional  GNN            # Layers       seed           F1 Val         ROC Val        F1 Test        ROC Test       ts            
2              2              1000           20             0              1              GIN            1              27             0.865          0.892          0.925          0.947          Oct30-10:26:25
2              2              1000           20             0              1              GIN            1              81             0.868          0.902          0.805          0.826          Oct30-10:26:25
2              2              1000           20             0              1              GIN            1              42             0.684          0.742          0.892          0.886          Oct30-10:26:25
2              2              1000           20             0              1              GIN            1              17             0.795          0.855          0.892          0.914          Oct30-10:26:25
2              2              1000           20             0              1              GIN            1              18             0.723          0.728          0.829          0.886          Oct30-10:26:25
2              2              1000           20             0              1              GIN            1              81             0.835          0.881          0.892          0.936          Oct30-10:26:25
2              2              1000           20             0              1              GIN            1              99             0.747          0.843          0.757          0.739          Oct30-10:26:25
2              2              1000           20             0              1              GIN            1              89             0.857          0.909          0.800          0.831          Oct30-10:26:25
2              2              1000           20             0              1              GIN            1              42             0.795          0.874          0.730          0.818          Oct30-10:26:25
2              2              1000           20             0              1              GIN            1              68             0.883          0.950          0.872          0.889          Oct30-10:26:25
2              2              1000           20             0              1              GIN            1              17             0.769          0.811          0.835          0.878          Oct30-10:26:25
2              2              1000           20             0              1              GIN            1              23             0.907          0.926          0.824          0.851          Oct30-10:26:25
2              2              1000           20             0              1              GIN            1              89             0.769          0.791          0.776          0.786          Oct30-10:26:25
2              2              1000           20             0              1              GIN            1              6              0.950          0.985          0.773          0.793          Oct30-10:26:25
2              2              1000           20             0              1              GIN            1              17             0.815          0.854          0.795          0.847          Oct30-10:26:25
2              2              1000           20             0              1              GIN            1              18             0.857          0.901          0.854          0.851          Oct30-10:26:25
2              2              1000           20             0              1              GIN            1              23             0.810          0.891          0.900          0.924          Oct30-10:26:25
2              2              1000           20             0              1              GIN            1              81             0.846          0.904          0.846          0.908          Oct30-10:26:25
2              2              1000           20             0              1              GIN            1              17             0.779          0.789          0.842          0.844          Oct30-10:26:25
2              2              1000           20             0              1              GIN            1              6              0.850          0.882          0.860          0.954          Oct30-10:26:25
2              2              1000           20             0              1              GIN            1              89             0.853          0.885          0.825          0.858          Oct30-10:26:25
2              2              1000           20             0              1              GIN            1              68             0.815          0.857          0.850          0.876          Oct30-10:26:25
2              2              1000           20             0              1              GIN            1              23             0.734          0.811          0.814          0.855          Oct30-10:26:25
2              2              1000           20             0              1              GIN            1              27             0.925          0.982          0.750          0.798          Oct30-10:26:25
2              2              1000           20             0              1              GIN            1              81             0.790          0.869          0.829          0.853          Oct30-10:26:25
2              2              1000           20             0              1              GIN            1              6              0.765          0.845          0.886          0.906          Oct30-10:26:25
2              2              1000           20             0              1              GIN            1              27             0.780          0.768          0.860          0.812          Oct30-10:26:25
2              2              1000           20             0              1              GIN            1              68             0.857          0.882          0.817          0.778          Oct30-10:26:25
2              2              1000           20             0              1              GIN            1              23             0.842          0.894          0.810          0.852          Oct30-10:26:25
2              2              1000           20             0              1              GIN            1              6              0.861          0.882          0.833          0.853          Oct30-10:26:25
2              2              1000           20             0              1              GIN            1              68             0.860          0.931          0.830          0.903          Oct30-10:26:25
2              2              1000           20             0              1              GIN            1              27             0.816          0.857          0.842          0.869          Oct30-10:26:25
2              2              1000           20             0              1              GIN            1              6              0.729          0.793          0.805          0.867          Oct30-10:26:25
2              2              1000           20             0              1              GIN            1              27             0.701          0.742          0.872          0.931          Oct30-10:26:25
2              2              1000           20             0              1              GIN            1              27             0.816          0.905          0.747          0.809          Oct30-10:26:25
