Num Threads    Batch Size     Epochs         Patience       Undirected     Bidirectional  GNN            # Layers       seed           F1 Val         ROC Val        F1 Test        ROC Test       ts            
2              2              1000           20             0              0              SAGE           2              27             0.779          0.785          0.876          0.817          Oct30-08:34:33
2              2              1000           20             0              0              SAGE           2              42             0.865          0.909          0.872          0.862          Oct30-08:34:33
2              2              1000           20             0              0              SAGE           2              68             0.747          0.776          0.776          0.829          Oct30-08:34:33
2              2              1000           20             0              0              SAGE           2              17             0.827          0.870          0.921          0.909          Oct30-08:34:33
2              2              1000           20             0              0              SAGE           2              18             0.761          0.798          0.843          0.909          Oct30-08:34:33
2              2              1000           20             0              0              SAGE           2              99             0.911          0.925          0.846          0.903          Oct30-08:34:33
2              2              1000           20             0              0              SAGE           2              89             0.712          0.779          0.782          0.813          Oct30-08:34:33
2              2              1000           20             0              0              SAGE           2              27             0.778          0.864          0.811          0.894          Oct30-08:34:33
2              2              1000           20             0              0              SAGE           2              6              0.892          0.963          0.769          0.779          Oct30-08:34:33
2              2              1000           20             0              0              SAGE           2              17             0.795          0.850          0.817          0.847          Oct30-08:34:33
2              2              1000           20             0              0              SAGE           2              23             0.868          0.935          0.838          0.859          Oct30-08:34:33
2              2              1000           20             0              0              SAGE           2              18             0.804          0.905          0.897          0.927          Oct30-08:34:33
2              2              1000           20             0              0              SAGE           2              81             0.853          0.913          0.819          0.863          Oct30-08:34:33
2              2              1000           20             0              0              SAGE           2              68             0.829          0.907          0.824          0.836          Oct30-08:34:33
2              2              1000           20             0              0              SAGE           2              42             0.763          0.854          0.905          0.928          Oct30-08:34:33
2              2              1000           20             0              0              SAGE           2              89             0.854          0.889          0.810          0.860          Oct30-08:34:33
2              2              1000           20             0              0              SAGE           2              27             0.795          0.793          0.875          0.931          Oct30-08:34:33
2              2              1000           20             0              0              SAGE           2              99             0.857          0.883          0.846          0.924          Oct30-08:34:33
2              2              1000           20             0              0              SAGE           2              23             0.795          0.853          0.902          0.918          Oct30-08:34:33
2              2              1000           20             0              0              SAGE           2              81             0.764          0.824          0.864          0.888          Oct30-08:34:33
2              2              1000           20             0              0              SAGE           2              68             0.810          0.912          0.839          0.873          Oct30-08:34:33
2              2              1000           20             0              0              SAGE           2              18             0.843          0.877          0.809          0.866          Oct30-08:34:33
2              2              1000           20             0              0              SAGE           2              17             0.829          0.903          0.795          0.811          Oct30-08:34:33
2              2              1000           20             0              0              SAGE           2              6              0.864          0.939          0.916          0.973          Oct30-08:34:33
2              2              1000           20             0              0              SAGE           2              23             0.745          0.754          0.824          0.856          Oct30-08:34:33
2              2              1000           20             0              0              SAGE           2              27             0.867          0.900          0.747          0.781          Oct30-08:34:33
2              2              1000           20             0              0              SAGE           2              18             0.690          0.760          0.881          0.923          Oct30-08:34:33
2              2              1000           20             0              0              SAGE           2              42             0.810          0.874          0.821          0.816          Oct30-08:34:33
2              2              1000           20             0              0              SAGE           2              23             0.800          0.897          0.828          0.821          Oct30-08:34:33
2              2              1000           20             0              0              SAGE           2              6              0.785          0.880          0.925          0.943          Oct30-08:34:33
2              2              1000           20             0              0              SAGE           2              99             0.816          0.858          0.831          0.879          Oct30-08:34:33
2              2              1000           20             0              0              SAGE           2              18             0.850          0.879          0.805          0.804          Oct30-08:34:33
2              2              1000           20             0              0              SAGE           2              17             0.784          0.854          0.825          0.852          Oct30-08:34:33
2              2              1000           20             0              0              SAGE           2              99             0.786          0.834          0.860          0.867          Oct30-08:34:33
2              2              1000           20             0              0              SAGE           2              6              0.842          0.876          0.871          0.869          Oct30-08:34:33
2              2              1000           20             0              0              SAGE           2              99             0.757          0.839          0.780          0.811          Oct30-08:34:33
2              2              1000           20             0              0              SAGE           2              6              0.767          0.736          0.775          0.836          Oct30-08:34:33
