Num Threads    Batch Size     Epochs         Patience       Undirected     Bidirectional  GNN            # Layers       seed           F1 Val         ROC Val        F1 Test        ROC Test       ts            
2              2              1000           20             0              1              GIN            1              6              0.857          0.917          0.902          0.957          Oct31-04:02:10
2              2              1000           20             0              1              GIN            1              27             0.765          0.755          0.897          0.839          Oct31-04:02:10
2              2              1000           20             0              1              GIN            1              17             0.800          0.785          0.857          0.864          Oct31-04:02:10
2              2              1000           20             0              1              GIN            1              18             0.682          0.741          0.857          0.905          Oct31-04:02:10
2              2              1000           20             0              1              GIN            1              89             0.789          0.858          0.800          0.805          Oct31-04:02:10
2              2              1000           20             0              1              GIN            1              23             0.864          0.903          0.846          0.869          Oct31-04:02:10
2              2              1000           20             0              1              GIN            1              68             0.810          0.864          0.865          0.913          Oct31-04:02:10
2              2              1000           20             0              1              GIN            1              81             0.865          0.932          0.840          0.917          Oct31-04:02:10
2              2              1000           20             0              1              GIN            1              99             0.857          0.925          0.886          0.905          Oct31-04:02:10
2              2              1000           20             0              1              GIN            1              42             0.779          0.857          0.902          0.926          Oct31-04:02:10
2              2              1000           20             0              1              GIN            1              23             0.840          0.911          0.857          0.901          Oct31-04:02:10
2              2              1000           20             0              1              GIN            1              27             0.795          0.880          0.833          0.845          Oct31-04:02:10
2              2              1000           20             0              1              GIN            1              6              0.805          0.889          0.911          0.931          Oct31-04:02:10
2              2              1000           20             0              1              GIN            1              18             0.857          0.860          0.850          0.898          Oct31-04:02:10
2              2              1000           20             0              1              GIN            1              99             0.800          0.832          0.881          0.920          Oct31-04:02:10
2              2              1000           20             0              1              GIN            1              81             0.847          0.907          0.744          0.779          Oct31-04:02:10
2              2              1000           20             0              1              GIN            1              23             0.744          0.805          0.833          0.870          Oct31-04:02:10
2              2              1000           20             0              1              GIN            1              18             0.735          0.691          0.786          0.886          Oct31-04:02:10
2              2              1000           20             0              1              GIN            1              68             0.886          0.914          0.827          0.840          Oct31-04:02:10
2              2              1000           20             0              1              GIN            1              6              0.805          0.875          0.881          0.884          Oct31-04:02:10
2              2              1000           20             0              1              GIN            1              99             0.716          0.782          0.877          0.904          Oct31-04:02:10
2              2              1000           20             0              1              GIN            1              68             0.652          0.704          0.835          0.863          Oct31-04:02:10
2              2              1000           20             0              1              GIN            1              27             0.831          0.857          0.880          0.951          Oct31-04:02:10
2              2              1000           20             0              1              GIN            1              23             0.846          0.911          0.854          0.880          Oct31-04:02:10
2              2              1000           20             0              1              GIN            1              99             0.854          0.841          0.911          0.870          Oct31-04:02:10
2              2              1000           20             0              1              GIN            1              89             0.907          0.943          0.779          0.852          Oct31-04:02:10
2              2              1000           20             0              1              GIN            1              42             0.892          0.945          0.725          0.868          Oct31-04:02:10
2              2              1000           20             0              1              GIN            1              99             0.747          0.798          0.687          0.770          Oct31-04:02:10
2              2              1000           20             0              1              GIN            1              27             0.827          0.881          0.771          0.844          Oct31-04:02:10
2              2              1000           20             0              1              GIN            1              89             0.765          0.751          0.791          0.841          Oct31-04:02:10
2              2              1000           20             0              1              GIN            1              18             0.831          0.919          0.810          0.850          Oct31-04:02:10
2              2              1000           20             0              1              GIN            1              6              0.835          0.901          0.805          0.855          Oct31-04:02:10
2              2              1000           20             0              1              GIN            1              68             0.878          0.947          0.819          0.827          Oct31-04:02:10
2              2              1000           20             0              1              GIN            1              89             0.872          0.901          0.795          0.871          Oct31-04:02:10
2              2              1000           20             0              1              GIN            1              68             0.810          0.908          0.787          0.807          Oct31-04:02:10
