Num Threads    Batch Size     Epochs         Patience       Undirected     Bidirectional  GNN            # Layers       seed           F1 Val         ROC Val        F1 Test        ROC Test       ts            
2              2              1000           20             1              0              SAGE           2              99             0.790          0.812          0.854          0.935          Oct31-03:33:38
2              2              1000           20             1              0              SAGE           2              23             0.854          0.921          0.892          0.909          Oct31-03:33:38
2              2              1000           20             1              0              SAGE           2              18             0.805          0.879          0.780          0.841          Oct31-03:33:37
2              2              1000           20             1              0              SAGE           2              42             0.738          0.744          0.857          0.868          Oct31-03:33:38
2              2              1000           20             1              0              SAGE           2              17             0.815          0.885          0.841          0.833          Oct31-03:33:37
2              2              1000           20             1              0              SAGE           2              99             0.762          0.791          0.847          0.913          Oct31-03:33:38
2              2              1000           20             1              0              SAGE           2              27             0.937          0.980          0.783          0.858          Oct31-03:33:37
2              2              1000           20             1              0              SAGE           2              18             0.690          0.691          0.840          0.916          Oct31-03:33:37
2              2              1000           20             1              0              SAGE           2              23             0.829          0.868          0.881          0.913          Oct31-03:33:38
2              2              1000           20             1              0              SAGE           2              42             0.861          0.898          0.703          0.821          Oct31-03:33:38
2              2              1000           20             1              0              SAGE           2              17             0.747          0.819          0.817          0.830          Oct31-03:33:37
2              2              1000           20             1              0              SAGE           2              89             0.864          0.916          0.829          0.857          Oct31-03:33:37
2              2              1000           20             1              0              SAGE           2              18             0.775          0.846          0.847          0.839          Oct31-03:33:37
2              2              1000           20             1              0              SAGE           2              27             0.747          0.772          0.860          0.822          Oct31-03:33:37
2              2              1000           20             1              0              SAGE           2              81             0.865          0.923          0.867          0.912          Oct31-03:33:37
2              2              1000           20             1              0              SAGE           2              6              0.938          0.981          0.784          0.796          Oct31-03:33:37
2              2              1000           20             1              0              SAGE           2              23             0.805          0.821          0.790          0.863          Oct31-03:33:38
2              2              1000           20             1              0              SAGE           2              17             0.756          0.784          0.880          0.861          Oct31-03:33:37
2              2              1000           20             1              0              SAGE           2              99             0.860          0.875          0.881          0.880          Oct31-03:33:38
2              2              1000           20             1              0              SAGE           2              89             0.750          0.756          0.804          0.782          Oct31-03:33:37
2              2              1000           20             1              0              SAGE           2              68             0.872          0.883          0.840          0.888          Oct31-03:33:37
2              2              1000           20             1              0              SAGE           2              81             0.800          0.874          0.824          0.811          Oct31-03:33:37
2              2              1000           20             1              0              SAGE           2              23             0.831          0.907          0.785          0.836          Oct31-03:33:38
2              2              1000           20             1              0              SAGE           2              99             0.730          0.829          0.737          0.770          Oct31-03:33:38
2              2              1000           20             1              0              SAGE           2              27             0.872          0.900          0.872          0.907          Oct31-03:33:37
2              2              1000           20             1              0              SAGE           2              68             0.783          0.807          0.867          0.908          Oct31-03:33:37
2              2              1000           20             1              0              SAGE           2              27             0.776          0.751          0.800          0.889          Oct31-03:33:37
2              2              1000           20             1              0              SAGE           2              68             0.773          0.836          0.810          0.871          Oct31-03:33:37
2              2              1000           20             1              0              SAGE           2              89             0.897          0.924          0.825          0.885          Oct31-03:33:37
2              2              1000           20             1              0              SAGE           2              6              0.842          0.927          0.937          0.962          Oct31-03:33:37
2              2              1000           20             1              0              SAGE           2              27             0.872          0.884          0.759          0.828          Oct31-03:33:37
2              2              1000           20             1              0              SAGE           2              68             0.698          0.790          0.824          0.908          Oct31-03:33:37
2              2              1000           20             1              0              SAGE           2              6              0.780          0.829          0.892          0.918          Oct31-03:33:37
2              2              1000           20             1              0              SAGE           2              68             0.819          0.900          0.791          0.797          Oct31-03:33:37
2              2              1000           20             1              0              SAGE           2              6              0.861          0.877          0.841          0.798          Oct31-03:33:37
2              2              1000           20             1              0              SAGE           2              68             0.833          0.921          0.848          0.927          Oct31-03:33:37
2              2              1000           20             1              0              SAGE           2              6              0.804          0.803          0.776          0.847          Oct31-03:33:37
