Num Threads    Batch Size     Epochs         Patience       Undirected     Bidirectional  GNN            # Layers       seed           F1 Val         ROC Val        F1 Test        ROC Test       ts            
2              2              1000           20             0              1              SAGE           2              81             0.857          0.939          0.867          0.906          Oct31-03:33:38
2              2              1000           20             0              1              SAGE           2              23             0.973          0.989          0.825          0.852          Oct31-03:33:38
2              2              1000           20             0              1              SAGE           2              89             0.821          0.857          0.876          0.938          Oct31-03:33:38
2              2              1000           20             0              1              SAGE           2              42             0.872          0.925          0.829          0.869          Oct31-03:33:38
2              2              1000           20             0              1              SAGE           2              18             0.771          0.864          0.860          0.840          Oct31-03:33:38
2              2              1000           20             0              1              SAGE           2              17             0.800          0.869          0.911          0.927          Oct31-03:33:38
2              2              1000           20             0              1              SAGE           2              27             0.721          0.783          0.876          0.796          Oct31-03:33:37
2              2              1000           20             0              1              SAGE           2              89             0.810          0.866          0.776          0.806          Oct31-03:33:38
2              2              1000           20             0              1              SAGE           2              99             0.785          0.825          0.857          0.895          Oct31-03:33:38
2              2              1000           20             0              1              SAGE           2              81             0.776          0.884          0.860          0.795          Oct31-03:33:38
2              2              1000           20             0              1              SAGE           2              23             0.809          0.879          0.824          0.858          Oct31-03:33:38
2              2              1000           20             0              1              SAGE           2              6              0.923          0.966          0.779          0.805          Oct31-03:33:38
2              2              1000           20             0              1              SAGE           2              42             0.727          0.808          0.894          0.906          Oct31-03:33:38
2              2              1000           20             0              1              SAGE           2              17             0.828          0.874          0.809          0.856          Oct31-03:33:38
2              2              1000           20             0              1              SAGE           2              99             0.824          0.821          0.817          0.866          Oct31-03:33:38
2              2              1000           20             0              1              SAGE           2              27             0.811          0.891          0.877          0.911          Oct31-03:33:37
2              2              1000           20             0              1              SAGE           2              68             0.880          0.948          0.831          0.878          Oct31-03:33:38
2              2              1000           20             0              1              SAGE           2              42             0.850          0.883          0.740          0.800          Oct31-03:33:38
2              2              1000           20             0              1              SAGE           2              17             0.791          0.874          0.776          0.835          Oct31-03:33:38
2              2              1000           20             0              1              SAGE           2              6              0.857          0.913          0.871          0.941          Oct31-03:33:38
2              2              1000           20             0              1              SAGE           2              27             0.681          0.680          0.843          0.911          Oct31-03:33:37
2              2              1000           20             0              1              SAGE           2              68             0.645          0.694          0.795          0.865          Oct31-03:33:38
2              2              1000           20             0              1              SAGE           2              89             0.883          0.919          0.810          0.870          Oct31-03:33:38
2              2              1000           20             0              1              SAGE           2              99             0.821          0.854          0.767          0.754          Oct31-03:33:38
2              2              1000           20             0              1              SAGE           2              23             0.868          0.920          0.789          0.843          Oct31-03:33:38
2              2              1000           20             0              1              SAGE           2              17             0.819          0.803          0.886          0.880          Oct31-03:33:38
2              2              1000           20             0              1              SAGE           2              6              0.800          0.829          0.905          0.914          Oct31-03:33:38
2              2              1000           20             0              1              SAGE           2              89             0.775          0.761          0.787          0.771          Oct31-03:33:38
2              2              1000           20             0              1              SAGE           2              68             0.857          0.913          0.773          0.763          Oct31-03:33:38
2              2              1000           20             0              1              SAGE           2              27             0.900          0.907          0.776          0.813          Oct31-03:33:37
2              2              1000           20             0              1              SAGE           2              23             0.847          0.873          0.871          0.904          Oct31-03:33:38
2              2              1000           20             0              1              SAGE           2              89             0.843          0.842          0.831          0.890          Oct31-03:33:38
2              2              1000           20             0              1              SAGE           2              68             0.824          0.923          0.844          0.893          Oct31-03:33:38
2              2              1000           20             0              1              SAGE           2              23             0.767          0.824          0.829          0.866          Oct31-03:33:38
2              2              1000           20             0              1              SAGE           2              6              0.857          0.939          0.790          0.825          Oct31-03:33:38
2              2              1000           20             0              1              SAGE           2              23             0.827          0.903          0.860          0.842          Oct31-03:33:38
2              2              1000           20             0              1              SAGE           2              6              0.740          0.750          0.759          0.822          Oct31-03:33:38
