Num Threads    Batch Size     Epochs         Patience       Undirected     Bidirectional  GNN            # Layers       seed           F1 Val         ROC Val        F1 Test        ROC Test       ts            
2              2              1000           20             0              0              SAGE           2              68             0.846          0.885          0.800          0.844          Oct30-08:53:35
2              2              1000           20             0              0              SAGE           2              99             0.861          0.926          0.872          0.924          Oct30-08:53:34
2              2              1000           20             0              0              SAGE           2              18             0.805          0.847          0.821          0.901          Oct30-08:53:34
2              2              1000           20             0              0              SAGE           2              17             0.825          0.861          0.883          0.938          Oct30-08:53:35
2              2              1000           20             0              0              SAGE           2              23             0.791          0.873          0.819          0.823          Oct30-08:53:34
2              2              1000           20             0              0              SAGE           2              81             0.873          0.946          0.835          0.901          Oct30-08:53:35
2              2              1000           20             0              0              SAGE           2              6              0.950          0.990          0.776          0.828          Oct30-08:53:35
2              2              1000           20             0              0              SAGE           2              68             0.716          0.734          0.800          0.844          Oct30-08:53:35
2              2              1000           20             0              0              SAGE           2              42             0.810          0.894          0.790          0.828          Oct30-08:53:35
2              2              1000           20             0              0              SAGE           2              18             0.667          0.747          0.857          0.901          Oct30-08:53:34
2              2              1000           20             0              0              SAGE           2              99             0.790          0.843          0.864          0.949          Oct30-08:53:34
2              2              1000           20             0              0              SAGE           2              27             0.916          0.989          0.769          0.821          Oct30-08:53:35
2              2              1000           20             0              0              SAGE           2              23             0.850          0.916          0.824          0.883          Oct30-08:53:34
2              2              1000           20             0              0              SAGE           2              17             0.835          0.885          0.804          0.852          Oct30-08:53:35
2              2              1000           20             0              0              SAGE           2              6              0.833          0.900          0.914          0.979          Oct30-08:53:35
2              2              1000           20             0              0              SAGE           2              99             0.769          0.790          0.828          0.905          Oct30-08:53:34
2              2              1000           20             0              0              SAGE           2              27             0.780          0.799          0.876          0.845          Oct30-08:53:35
2              2              1000           20             0              0              SAGE           2              18             0.825          0.853          0.805          0.833          Oct30-08:53:34
2              2              1000           20             0              0              SAGE           2              81             0.847          0.921          0.800          0.827          Oct30-08:53:35
2              2              1000           20             0              0              SAGE           2              23             0.810          0.857          0.886          0.912          Oct30-08:53:34
2              2              1000           20             0              0              SAGE           2              68             0.815          0.888          0.786          0.789          Oct30-08:53:35
2              2              1000           20             0              0              SAGE           2              99             0.843          0.846          0.914          0.899          Oct30-08:53:34
2              2              1000           20             0              0              SAGE           2              23             0.771          0.768          0.764          0.840          Oct30-08:53:34
2              2              1000           20             0              0              SAGE           2              6              0.850          0.848          0.897          0.906          Oct30-08:53:35
2              2              1000           20             0              0              SAGE           2              89             0.883          0.931          0.854          0.907          Oct30-08:53:35
2              2              1000           20             0              0              SAGE           2              68             0.833          0.910          0.857          0.909          Oct30-08:53:35
2              2              1000           20             0              0              SAGE           2              27             0.811          0.885          0.877          0.908          Oct30-08:53:35
2              2              1000           20             0              0              SAGE           2              23             0.857          0.911          0.833          0.842          Oct30-08:53:34
2              2              1000           20             0              0              SAGE           2              89             0.700          0.653          0.809          0.777          Oct30-08:53:35
2              2              1000           20             0              0              SAGE           2              99             0.800          0.860          0.773          0.780          Oct30-08:53:34
2              2              1000           20             0              0              SAGE           2              6              0.889          0.915          0.840          0.868          Oct30-08:53:35
2              2              1000           20             0              0              SAGE           2              17             0.849          0.936          0.785          0.846          Oct30-08:53:35
2              2              1000           20             0              0              SAGE           2              27             0.789          0.793          0.827          0.896          Oct30-08:53:35
2              2              1000           20             0              0              SAGE           2              17             0.819          0.835          0.811          0.848          Oct30-08:53:35
2              2              1000           20             0              0              SAGE           2              89             0.850          0.883          0.819          0.893          Oct30-08:53:35
2              2              1000           20             0              0              SAGE           2              27             0.864          0.901          0.819          0.790          Oct30-08:53:35
2              2              1000           20             0              0              SAGE           2              6              0.814          0.832          0.831          0.864          Oct30-08:53:35
