Num Threads    Batch Size     Epochs         Patience       Undirected     Bidirectional  GNN            # Layers       seed           F1 Val         ROC Val        F1 Test        ROC Test       ts            
2              2              1000           20             0              0              SAGE           2              81             0.900          0.875          0.884          0.947          Oct30-08:15:07
2              2              1000           20             0              0              SAGE           2              18             0.779          0.841          0.833          0.874          Oct30-08:15:06
2              2              1000           20             0              0              SAGE           2              23             0.935          0.963          0.800          0.843          Oct30-08:15:06
2              2              1000           20             0              0              SAGE           2              89             0.840          0.875          0.854          0.896          Oct30-08:15:06
2              2              1000           20             0              0              SAGE           2              6              0.916          0.985          0.805          0.840          Oct30-08:15:07
2              2              1000           20             0              0              SAGE           2              68             0.805          0.899          0.810          0.801          Oct30-08:15:06
2              2              1000           20             0              0              SAGE           2              99             0.900          0.925          0.886          0.929          Oct30-08:15:06
2              2              1000           20             0              0              SAGE           2              17             0.816          0.869          0.817          0.897          Oct30-08:15:07
2              2              1000           20             0              0              SAGE           2              23             0.758          0.861          0.833          0.812          Oct30-08:15:06
2              2              1000           20             0              0              SAGE           2              18             0.667          0.701          0.831          0.912          Oct30-08:15:06
2              2              1000           20             0              0              SAGE           2              89             0.684          0.689          0.778          0.812          Oct30-08:15:06
2              2              1000           20             0              0              SAGE           2              27             0.822          0.862          0.892          0.912          Oct30-08:15:06
2              2              1000           20             0              0              SAGE           2              68             0.795          0.893          0.839          0.914          Oct30-08:15:06
2              2              1000           20             0              0              SAGE           2              6              0.875          0.925          0.884          0.978          Oct30-08:15:07
2              2              1000           20             0              0              SAGE           2              42             0.883          0.960          0.805          0.864          Oct30-08:15:06
2              2              1000           20             0              0              SAGE           2              18             0.805          0.832          0.847          0.866          Oct30-08:15:06
2              2              1000           20             0              0              SAGE           2              81             0.872          0.929          0.867          0.876          Oct30-08:15:07
2              2              1000           20             0              0              SAGE           2              23             0.872          0.910          0.778          0.851          Oct30-08:15:06
2              2              1000           20             0              0              SAGE           2              6              0.786          0.817          0.889          0.890          Oct30-08:15:07
2              2              1000           20             0              0              SAGE           2              27             0.737          0.768          0.819          0.887          Oct30-08:15:06
2              2              1000           20             0              0              SAGE           2              81             0.776          0.804          0.769          0.805          Oct30-08:15:07
2              2              1000           20             0              0              SAGE           2              17             0.897          0.920          0.878          0.875          Oct30-08:15:07
2              2              1000           20             0              0              SAGE           2              89             0.875          0.899          0.840          0.873          Oct30-08:15:06
2              2              1000           20             0              0              SAGE           2              99             0.853          0.914          0.867          0.913          Oct30-08:15:06
2              2              1000           20             0              0              SAGE           2              23             0.847          0.886          0.864          0.908          Oct30-08:15:06
2              2              1000           20             0              0              SAGE           2              27             0.875          0.909          0.814          0.751          Oct30-08:15:06
2              2              1000           20             0              0              SAGE           2              6              0.827          0.902          0.833          0.834          Oct30-08:15:07
2              2              1000           20             0              0              SAGE           2              42             0.835          0.911          0.916          0.936          Oct30-08:15:06
2              2              1000           20             0              0              SAGE           2              17             0.843          0.886          0.778          0.836          Oct30-08:15:07
2              2              1000           20             0              0              SAGE           2              23             0.756          0.785          0.791          0.850          Oct30-08:15:06
2              2              1000           20             0              0              SAGE           2              99             0.773          0.830          0.838          0.853          Oct30-08:15:06
2              2              1000           20             0              0              SAGE           2              6              0.796          0.748          0.810          0.834          Oct30-08:15:07
2              2              1000           20             0              0              SAGE           2              17             0.825          0.799          0.875          0.909          Oct30-08:15:07
2              2              1000           20             0              0              SAGE           2              23             0.831          0.873          0.800          0.811          Oct30-08:15:06
2              2              1000           20             0              0              SAGE           2              42             0.853          0.875          0.730          0.821          Oct30-08:15:06
2              2              1000           20             0              0              SAGE           2              99             0.843          0.836          0.829          0.851          Oct30-08:15:06
2              2              1000           20             0              0              SAGE           2              99             0.757          0.818          0.773          0.767          Oct30-08:15:06
