Num Threads    Batch Size     Epochs         Patience       Undirected     Bidirectional  GNN            # Layers       seed           F1 Val         ROC Val        F1 Test        ROC Test       ts            
2              2              1000           20             0              0              SAGE           2              18             0.775          0.801          0.789          0.858          Oct30-08:52:37
2              2              1000           20             0              0              SAGE           2              99             0.725          0.762          0.857          0.915          Oct30-08:52:37
2              2              1000           20             0              0              SAGE           2              6              0.925          0.972          0.778          0.792          Oct30-08:52:37
2              2              1000           20             0              0              SAGE           2              23             0.810          0.888          0.815          0.870          Oct30-08:52:37
2              2              1000           20             0              0              SAGE           2              42             0.846          0.889          0.795          0.829          Oct30-08:52:37
2              2              1000           20             0              0              SAGE           2              89             0.810          0.906          0.892          0.903          Oct30-08:52:37
2              2              1000           20             0              0              SAGE           2              68             0.800          0.841          0.872          0.904          Oct30-08:52:37
2              2              1000           20             0              0              SAGE           2              99             0.833          0.849          0.857          0.869          Oct30-08:52:37
2              2              1000           20             0              0              SAGE           2              17             0.805          0.885          0.909          0.917          Oct30-08:52:37
2              2              1000           20             0              0              SAGE           2              89             0.825          0.853          0.800          0.839          Oct30-08:52:37
2              2              1000           20             0              0              SAGE           2              18             0.846          0.897          0.829          0.820          Oct30-08:52:37
2              2              1000           20             0              0              SAGE           2              23             0.861          0.923          0.857          0.870          Oct30-08:52:37
2              2              1000           20             0              0              SAGE           2              6              0.846          0.879          0.914          0.948          Oct30-08:52:37
2              2              1000           20             0              0              SAGE           2              99             0.784          0.825          0.761          0.782          Oct30-08:52:37
2              2              1000           20             0              0              SAGE           2              17             0.775          0.852          0.792          0.870          Oct30-08:52:37
2              2              1000           20             0              0              SAGE           2              23             0.833          0.859          0.902          0.935          Oct30-08:52:37
2              2              1000           20             0              0              SAGE           2              89             0.779          0.839          0.857          0.870          Oct30-08:52:37
2              2              1000           20             0              0              SAGE           2              27             0.880          0.935          0.881          0.920          Oct30-08:52:37
2              2              1000           20             0              0              SAGE           2              6              0.769          0.834          0.875          0.888          Oct30-08:52:37
2              2              1000           20             0              0              SAGE           2              81             0.883          0.944          0.897          0.929          Oct30-08:52:37
2              2              1000           20             0              0              SAGE           2              17             0.837          0.886          0.844          0.829          Oct30-08:52:37
2              2              1000           20             0              0              SAGE           2              23             0.780          0.836          0.814          0.863          Oct30-08:52:37
2              2              1000           20             0              0              SAGE           2              17             0.810          0.832          0.857          0.861          Oct30-08:52:37
2              2              1000           20             0              0              SAGE           2              23             0.853          0.921          0.805          0.848          Oct30-08:52:37
2              2              1000           20             0              0              SAGE           2              68             0.872          0.918          0.775          0.826          Oct30-08:52:37
2              2              1000           20             0              0              SAGE           2              81             0.853          0.922          0.895          0.961          Oct30-08:52:37
2              2              1000           20             0              0              SAGE           2              6              0.861          0.920          0.878          0.884          Oct30-08:52:37
2              2              1000           20             0              0              SAGE           2              89             0.842          0.851          0.835          0.899          Oct30-08:52:37
2              2              1000           20             0              0              SAGE           2              81             0.776          0.850          0.835          0.830          Oct30-08:52:37
2              2              1000           20             0              0              SAGE           2              68             0.833          0.928          0.867          0.920          Oct30-08:52:37
2              2              1000           20             0              0              SAGE           2              89             0.835          0.855          0.833          0.880          Oct30-08:52:37
2              2              1000           20             0              0              SAGE           2              27             0.961          0.988          0.783          0.809          Oct30-08:52:37
2              2              1000           20             0              0              SAGE           2              27             0.779          0.757          0.860          0.821          Oct30-08:52:37
2              2              1000           20             0              0              SAGE           2              6              0.875          0.913          0.835          0.889          Oct30-08:52:37
2              2              1000           20             0              0              SAGE           2              27             0.827          0.900          0.849          0.882          Oct30-08:52:37
2              2              1000           20             0              0              SAGE           2              27             0.779          0.778          0.840          0.896          Oct30-08:52:37
2              2              1000           20             0              0              SAGE           2              27             0.846          0.897          0.767          0.798          Oct30-08:52:37
